laptop_ID,Price_in_euros
209,1360.6525736237736
1281,266.8628249994215
1168,319.37204419198156
1231,606.1219184175817
1020,391.4452278562153
379,524.3709539686649
553,478.17347447938573
172,638.6528297011619
779,1038.3372576380518
609,263.77722164956833
256,2043.873444766903
117,1128.4879667892783
283,351.54412643398894
1195,1554.4815167503298
588,593.87582904756
743,452.2695889682068
715,1836.431358402302
160,1184.8345535445062
1021,1360.3235709111455
49,310.2995764231241
690,989.2071373211804
1135,328.3818121476146
852,463.18770494450007
857,895.0498062410518
210,321.0880828909774
485,446.76378806195146
560,403.5850975786159
1209,792.8723126719309
953,1811.118045328556
460,691.550452218605
1092,1708.379831488187
152,237.0457452704843
806,446.55728893605726
986,2299.103917369369
917,1893.1587166098361
408,1772.2300365336632
942,395.46381855796744
959,1028.5757472661376
461,568.9312570747211
858,1131.6973740181904
329,372.3856571034852
1293,902.5835390611555
1284,376.8884677403953
628,962.2765143623553
262,1010.1553649223837
933,712.4349994145107
676,681.121395648725
608,302.7084086340966
125,668.8702863289083
450,613.9113225028675
67,1492.3570792799328
93,421.33756387338997
769,895.7166619747294
1070,263.619278375494
1162,1036.4603507489674
594,1156.7622440127393
288,386.15347257895667
273,523.675943825658
355,579.7897580602287
717,537.3997916320891
18,1920.3140545130786
804,1374.326429609632
60,487.0306211549589
186,1884.9935068824987
298,912.9833348940646
864,945.8130610147398
1026,634.476686792504
240,1081.6678555314816
875,1560.4760801977122
276,1769.7751395296896
939,347.2529458704763
436,706.4262497000857
702,621.4067286654063
938,1171.7497129753
558,610.1890763166712
527,890.4797526075673
624,985.9473286284428
1128,1045.7812865821431
844,1283.3811972977398
811,940.4041687701945
129,483.37418894290477
994,968.976431290464
445,1562.889894301647
1051,1037.3152651123773
937,1219.916381238933
1073,1338.2546612938118
382,486.9481399522873
765,537.5949134852679
159,575.6877104304978
998,479.60863010020205
696,539.1114187675503
90,1519.611201335315
1082,761.5522827948186
913,2503.9081274332407
252,2014.7885862287076
1183,912.3642882571676
589,348.3796155661206
962,414.82172458457717
989,650.7189743733584
361,583.262262291184
849,1629.2036300363795
1067,276.1427651529814
1,1193.6411411760632
380,866.176654459923
344,368.3520590901253
683,1275.739220551249
405,1472.0132014186813
