laptop_ID,Price_in_euros
209,1594.5306999999998
1281,294.62300000000005
1168,296.97530000000023
1231,700.6803000000001
1020,550.5321999999999
379,427.8841999999999
553,531.3058
172,669.2749000000002
779,1509.6898999999999
609,312.5040000000001
256,2428.0093933333324
117,1432.2437333333332
283,347.0105000000001
1195,1660.5713666666668
588,555.7948000000001
743,448.48699999999997
715,1690.0134
160,1268.672
1021,1434.7157000000004
49,485.0503
690,1465.94224
1135,284.85170000000005
852,534.3733
857,1146.878466666667
210,402.1782000000001
485,547.7122
560,482.94300000000004
1209,545.7912
953,2458.624166666666
460,796.5427999999998
1092,1877.2695666666664
152,312.3709000000001
806,549.6132000000002
986,3082.9836999999993
917,1896.0666999999999
408,1875.68835
942,421.5283
959,1337.1688666666666
461,684.1361
858,1350.1909999999998
329,420.70810000000006
1293,939.5100666666667
1284,470.10729999999984
628,890.6286999999996
262,1376.919983333333
933,768.3925999999999
676,760.8546999999999
608,394.3975000000001
125,727.4295
450,343.64960000000013
67,2011.0217000000005
93,539.4591
769,1007.3559333333335
1070,401.6519
1162,1479.1214000000002
594,1494.7550000000003
288,486.79280000000006
273,606.9737
355,752.1339999999999
717,478.2796000000001
18,2521.5467000000003
804,1537.2360999999999
60,373.54940000000005
186,1844.5921000000003
298,1093.5974999999999
864,1084.6672
1026,658.6886
240,1489.2786
875,1917.0573000000002
276,1935.9486199999997
939,408.5696
436,468.8715
702,939.1514999999998
938,1476.0338000000002
558,749.3464
527,1091.7762
624,1119.0018
1128,1517.7365000000002
844,1813.8645166666665
811,1295.6578999999992
129,601.2094
994,1036.2233
445,1987.7864000000002
1051,1413.2686999999999
937,1461.6862999999998
1073,1498.3445000000002
382,347.0800000000001
765,628.7667
159,580.9679
998,601.7298
696,479.6996000000001
90,1881.9119
1082,825.4807000000001
913,3282.0025
252,2188.6686
1183,1061.2288000000003
589,640.7667
962,368.8398999999999
989,755.8511999999998
361,680.1958999999999
849,1468.9861666666666
1067,472.47570000000013
1,1429.8893000000003
380,811.1888
344,290.4666000000001
683,1747.6130500000002
405,1669.878
602,505.2509000000001
