laptop_ID,Price_in_euros
209,1521.0418999999995
1281,288.9006000000001
1168,299.3370000000003
1231,702.2581
1020,598.1938999999999
379,418.04079999999993
553,547.2577
172,731.0387
779,1506.9819
609,306.24920000000003
256,2448.908316666666
117,1366.4976999999992
283,326.4160000000002
1195,1595.458066666667
588,553.3055000000002
743,483.6249000000002
715,1676.0765
160,1203.0964999999999
1021,1501.7926
49,486.6434000000001
690,1408.4231066666666
1135,281.23830000000004
852,529.6399
857,1129.9108999999999
210,405.3759000000001
485,595.4102
560,488.6310000000001
1209,537.3013
953,2473.6798166666663
460,823.0399999999998
1092,1925.0991333333334
152,298.88200000000006
806,523.3323000000001
986,3027.5131666666657
917,1933.7955
408,2004.2196666666662
942,424.7247666666667
959,1354.9205
461,719.778
858,1345.7023999999997
329,439.6449000000001
1293,933.3075
1284,463.51689999999996
628,901.9560999999999
262,1329.3988999999995
933,789.1648
676,781.0709999999999
608,396.55710000000016
125,758.9941000000002
450,338.47970000000015
67,2025.6566000000012
93,596.1502
769,991.5721333333335
1070,421.82430000000005
1162,1397.2358
594,1504.9754999999998
288,498.0087
273,669.9922
355,727.1734999999999
717,477.2597
18,2558.6323
804,1509.3332999999998
60,378.9259000000001
186,1857.043
298,1130.2734333333335
864,1144.3594666666668
1026,674.288
240,1485.5919000000001
875,1924.3355000000001
276,1844.386766666667
939,446.4749000000001
436,493.93260000000004
702,996.3968999999998
938,1487.6537333333333
558,737.9578999999999
527,1091.4562
624,1159.9461000000003
1128,1479.4846999999997
844,1885.0184999999997
811,1241.5535999999995
129,632.9338
994,1056.9324000000001
445,2030.2127000000003
1051,1467.0273000000002
937,1493.7181444444445
1073,1483.6483400000004
382,350.8551000000001
765,645.1372000000001
159,652.8839999999999
998,597.611
696,474.26950000000005
90,1886.6134
1082,850.6859
913,3329.4679000000006
252,2150.2887000000005
1183,1037.7787000000003
589,662.9284
962,344.3306000000002
989,740.3722
361,732.4757000000001
849,1406.7633666666668
1067,508.49160000000006
1,1328.8364000000008
380,860.3465
344,281.47370000000024
683,1774.4775
405,1773.2627
602,504.1518
1296,330.08390000000014
782,1017.8223000000003
91,1365.8393666666661
1122,569.1905999999999
251,495.1617000000001
218,729.9622000000002
941,675.8023000000001
533,448.8455
1258,495.53450000000004
1059,863.5696
905,1547.439433333333
220,1309.4940000000001
230,667.4285000000001
1319,457.1238000000001
265,797.4357000000001
906,1537.4927999999998
880,1925.8294
733,466.96260000000024
1004,1728.3464000000001
866,724.7257999999998
80,428.08630000000005
1278,733.8054000000001
744,1839.7312000000002
1010,1366.2723999999998
351,1612.5166999999994
524,1473.9749000000002
573,428.86970000000014
208,2263.4092
799,906.4849
97,963.2739999999999
375,1435.1496
1076,404.58990000000006
189,1473.1581999999994
225,704.9251
1084,1309.4620000000002
1029,1011.9308999999998
1248,1557.726
73,1309.4940000000001
1178,1032.2118
659,724.1289999999999
87,1645.2085
474,625.0301000000001
1111,603.8093000000001
56,711.4312000000001
816,483.9963000000002
1077,1313.1442999999988
348,591.4292
664,710.0019000000002
536,925.4094000000001
248,788.9201999999999
3,654.9575
170,298.1980000000001
555,300.7771000000001
612,1901.964
1239,854.2971000000001
981,443.4753000000001
487,1096.5840000000005
404,816.7589999999999
1031,1685.0162761904764
1314,210.89999999999992
320,707.8199000000001
729,642.2521000000002
1107,1093.2408000000003
314,309.60720000000026
1273,276.7368000000002
1270,523.1959000000002
693,2222.6177999999995
1205,495.18050000000005
911,709.3000999999999
272,400.26370000000003
532,885.7561000000001
1102,884.5561
1182,418.0704000000002
839,4888.7716
529,726.8182
863,812.8522
772,1266.9582999999998
1221,1984.6721000000002
759,345.9236
1194,505.9800000000001
821,1565.4832999999999
497,774.1995000000002
100,559.7140999999999
1204,1693.2652999999998
1071,492.4369000000001
1202,487.83340000000004
881,459.2790000000002
919,301.05260000000015
968,950.1922999999999
299,806.7880999999999
632,630.5574
36,271.5329000000001
193,797.4357000000001
1274,2163.6792
481,907.9431
143,456.4893
999,421.2808000000001
383,274.7919000000001
1075,2088.2601
168,297.9170000000001
515,1431.2629999999997
662,289.8113000000001
1150,1207.1241999999997
108,622.2841
997,486.0237000000001
103,687.2591000000002
308,515.0237000000001
975,1344.6676999999995
872,776.2011
1170,566.0599
425,500.95290000000006
179,498.69280000000003
217,309.58040000000005
803,1361.9654999999998
1148,855.7335
814,1285.5242666666663
774,713.1394000000001
908,983.2827000000001
1006,334.5315000000001
1247,899.7885000000001
707,460.5547000000001
1230,1450.2697666666663
381,460.23440000000005
882,327.8435000000001
708,778.2854
502,1286.8452
1169,283.02180000000004
550,725.529
1096,3289.1364999999996
24,860.0953000000002
784,765.9835
556,1189.7375000000004
807,1440.8478999999998
1245,416.6367000000001
751,866.7669000000002
1039,1019.0545000000001
1176,618.4491
797,2476.6025999999997
830,775.3931
865,737.7469000000002
313,769.0347000000002
1217,1770.648233333333
1046,1040.2426
1253,325.97710000000006
931,1909.8448999999998
232,844.4277999999998
1174,1897.0548999999999
969,2645.496313333331
548,372.88160000000005
164,426.3705000000001
1047,766.4725000000002
77,876.0010000000001
652,309.41910000000007
554,468.1541000000001
512,1202.9226999999998
1127,351.6515000000001
1131,2554.5701833333324
785,1570.496376190476
140,865.0823999999999
1225,371.3549000000001
922,1748.5356999999997
479,1620.4147
544,343.8065000000001
841,449.0721000000001
478,804.0081999999998
1155,754.0028
113,1629.5164333333332
284,731.0257
415,325.83270000000016
735,790.8899
604,827.1870999999999
33,423.4881
177,457.91080000000017
363,794.2001999999999
888,1224.2127999999989
530,350.6179000000001
150,275.94780000000014
62,899.1629999999999
1212,848.2348999999999
752,1892.1671000000001
851,3224.4445499999997
1097,464.2696000000001
84,783.5336000000002
1042,1318.7874999999995
605,1372.8474999999994
668,814.9138
1066,773.0962
1237,1130.762
1259,1069.1513999999997
198,693.0281
617,3964.0869000000002
420,773.5175000000002
1267,1536.295
11,416.3454
800,317.5837
829,323.02190000000013
368,515.9546
1164,1404.1988999999999
809,1759.2130999999988
1255,524.7304666666666
793,1942.5050000000006
1142,1310.1219666666664
47,330.70680000000016
1264,557.9272000000001
428,329.4037000000002
1308,405.3759000000001
374,722.4837000000001
301,815.3694
767,2622.0639733333314
1009,1234.8797000000004
82,795.7467000000001
280,610.4403000000001
940,1365.2758999999996
1172,865.0588999999997
1157,896.7244999999999
1238,785.0493000000001
315,1380.2518
583,1994.3861000000006
704,1826.912
649,584.3031000000001
897,330.50580000000025
1064,1773.2576999999999
147,404.7934
274,797.8321
1087,1467.8214
1193,573.2479
1045,415.8656
433,738.3633000000002
68,311.2905
1141,464.2696000000001
777,1257.3256999999994
72,923.5458000000003
900,414.5229000000001
419,343.3382000000001
577,1579.0239999999997
656,1384.1481999999999
249,1440.8478999999998
713,770.5937999999998
1272,310.12740000000025
300,1052.5274000000002
457,510.87100000000015
268,442.1235
122,882.9313999999998
531,781.515
399,445.298
109,305.0382000000003
971,467.3671
310,295.8354000000004
692,1510.9147333333335
392,723.0944000000002
812,814.1782999999999
794,2060.8883
950,329.64500000000027
173,290.4587
892,447.26880000000017
1143,801.0027
665,1322.3276000000008
776,1442.5687
868,1386.0186999999996
658,3283.9476
1023,552.2235
495,1895.7049000000002
885,1969.3966777777782
1220,1377.9856
332,398.4823
192,1142.8421999999998
429,888.2717
1079,1637.9304333333328
846,457.91080000000017
561,773.6916
330,561.5056000000002
158,373.48760000000004
127,408.79540000000003
38,787.4877000000001
1032,1377.3261999999997
1201,303.24350000000004
646,1374.7761999999996
679,850.8144999999998
820,2036.8248999999994
948,679.0387000000001
483,1778.7244
1017,558.4385
421,1148.6731999999997
