laptop_ID,Price_in_euros
209,1408.9983666666667
1281,295.0526192857143
1168,360.88706666666695
1231,1210.0798583333333
1020,822.4376000000001
379,580.4755
553,734.1107
172,1183.2753000000002
779,1775.1863999999996
609,381.4689
256,2527.4110166666655
117,1482.9596666666655
283,435.5296
1195,1568.9962333333333
588,739.2746000000002
743,552.1689000000002
715,1532.5575
160,1461.2289999999996
1021,1709.2529000000002
49,624.0987
690,1294.4883333333335
1135,330.2105
852,603.4137000000001
857,1527.3469714285714
210,505.17509999999993
485,705.2741000000001
560,513.048
1209,466.70240000000007
953,2450.3955733333332
460,967.8063999999993
1092,1718.9742666666666
152,337.2982000000001
806,624.6511000000005
986,2981.7089
917,1976.2841
408,2007.007397186148
942,576.6907999999994
959,1291.3047333333345
461,909.2468000000001
858,1378.7109
329,501.99980000000005
1293,842.9582
1284,560.7234999999997
628,1108.2733999999994
262,1171.7069999999987
933,1183.8663
676,909.0489
608,589.2914523809521
125,1035.5329999999997
450,482.56000000000006
67,2231.3396000000002
93,703.4100333333332
769,1191.973557142857
1070,733.3588000000002
1162,1643.2712000000001
594,1692.3608
288,595.8479
273,904.9270000000001
355,888.8483999999999
717,651.115
18,2943.9337
804,1919.5580000000011
60,493.79646666666673
186,2050.0497
298,1244.5660999999996
864,1125.2965499999998
1026,902.8742500000001
240,1540.4677999999997
875,1652.16
276,2632.6889
939,783.5106000000001
436,453.82300000000004
702,1119.5848000000003
938,1717.9573047619049
558,1009.3976000000001
527,1358.7997999999998
624,1611.9903
1128,1633.105
844,1543.2921666666668
811,1390.0056
129,706.4562
994,1337.5851
445,2384.0534
1051,1546.3359
937,1427.9579999999999
1073,1512.4085
382,637.0556666666666
765,1183.8663
159,748.9245999999999
998,955.37799
696,597.7546
90,1743.7111333333335
1082,914.5241333333331
913,3282.052766666668
252,3234.249766666667
1183,1261.7447
589,793.0803
962,503.5217000000002
989,1143.4500000000005
361,1000.5843499999996
849,1539.124538095238
1067,710.9450000000003
1,1286.0450000000008
380,986.7
344,391.03788000000014
683,1779.2256904761907
405,1877.772933333333
602,764.7809
1296,368.50875555555564
782,1050.0642857142857
91,1514.8796666666665
1122,709.3412999999999
251,724.4136
218,1210.0798583333333
941,1147.0809666666676
533,586.8892
1258,538.9607
1059,1589.9466321428567
905,1725.8391000000001
220,1140.5520000000004
230,1021.704199999999
1319,719.7698000000001
265,1095.299
906,1586.05
880,1284.0474650000003
733,587.993
1004,1417.7918
866,999.2977000000002
80,586.8892
1278,879.3488000000002
744,1489.0774000000001
1010,1442.705
351,1779.2256904761907
524,1900.9926333333333
573,805.61
208,2976.5559333333326
799,1191.6799809523816
97,1186.2014000000004
375,1724.17
1076,588.4165999999996
189,1385.7806666666668
225,783.0702000000013
1084,1341.45
1029,1152.1412000000005
1248,1700.17
73,1140.5520000000004
1178,866.4579333333332
659,817.1628
87,1443.3137
474,789.1123999999999
1111,712.4218
56,827.7995000000001
816,690.6597999999998
1077,1277.5039333333323
348,751.1588600000001
664,868.6146000000002
536,1250.954
248,913.3589999999999
3,898.9868971428573
170,324.2394678571429
555,388.66270000000026
612,2074.4885
1239,1169.2927142857145
981,651.1443000000002
487,1386.8472000000006
404,1025.9199
1031,2012.2672666666665
1314,213.75599999999997
320,860.4826000000003
729,725.7838666666669
1107,1312.8797097619047
314,404.79060000000004
1273,391.03788000000014
1270,819.9955
693,2517.0677666666666
1205,625.0178
911,1173.7832
272,568.9311999999995
532,1085.4659999999997
1102,1130.5351
1182,596.9413857142857
839,4527.0205000000005
529,1056.129533333333
863,1383.0192499999998
772,1368.7464000000002
1221,1996.8209999999995
759,455.3483333333333
1194,690.7955000000001
821,1568.74
497,931.3961666666664
100,717.8467999999999
1204,2083.3476400000004
1071,748.2499999999997
1202,703.8317000000002
881,644.8127
919,413.8184986507938
968,866.4579333333332
299,883.5204999999994
632,700.7144716666668
36,295.56293333333326
193,1095.299
1274,2094.5697999999998
481,1289.6055
143,723.7370999999999
999,661.4596000000003
383,284.20061904761906
1075,2060.114066666667
168,324.2394678571429
515,1865.5056380952383
662,424.5665000000001
1150,1166.1765999999996
108,842.7483500000002
997,901.7356333333331
103,990.7482616666671
308,649.7185999999998
975,1489.2470999999998
872,1012.4594816666671
1170,705.8984000000003
425,718.2283
179,630.0957999999998
217,477.0878
803,1374.4338
1148,1198.8278500000001
814,1228.6982999999998
774,1030.9837857142857
908,1050.0642857142857
1006,421.05800000000005
1247,1196.8614142857148
707,575.5076
1230,1671.1407666666667
381,549.2847999999999
882,490.1216333333333
708,862.7467999999999
502,1009.4982000000002
1169,289.2811333333334
550,817.1628
1096,3500.9328999999993
24,961.94
784,771.4356750000001
556,1587.0335999999998
807,1777.47
1245,576.6907999999994
751,1017.7223999999999
1039,1430.9134
1176,875.0599000000002
797,2515.33145
830,1180.5675
865,1043.8182333333327
313,1211.4943333333333
1217,2222.769166666667
1046,1407.7787099999996
1253,457.67426666666665
931,1875.543666666667
232,938.1153499999999
1174,1875.543666666667
969,2708.363626666665
548,525.7972
164,482.0854000000001
1047,1159.8093000000001
77,897.1440666666667
652,391.6559333333335
554,644.7698999999997
512,1563.1760000000002
1127,438.50983333333335
1131,2565.778907619046
785,1709.0539666666666
140,1174.2647000000004
1225,449.96621111111114
922,2029.2914
479,1423.348
544,723.5075
841,620.7186
478,965.9113000000001
1155,1121.8550400000004
113,1496.9842999999994
284,971.685
415,474.13120000000004
735,725.4019500000002
604,1017.7223999999999
33,625.6723000000001
177,584.0058000000002
363,906.8367999999999
888,1234.2182999999995
530,462.04223333333334
150,424.0396233333335
62,932.2788
1212,909.8537333333334
752,1840.2058999999997
851,3307.8679833333326
1097,522.643
84,940.2554333333334
1042,1327.8954
605,1427.0396999999998
668,1011.2477333333333
1066,1052.6906166666665
1237,1355.97
1259,1553.4435
198,712.2962
617,4591.7914
420,909.8537333333334
1267,1709.8295
11,578.1177
800,332.23
829,419.04083333333335
368,771.2536857142858
1164,1471.4790999999998
809,1824.7891499999992
1255,692.6376000000001
793,2224.4227
1142,1249.6314999999997
47,512.5323333333333
1264,866.9993599999999
428,567.9605
1308,505.17509999999993
374,864.5397866666669
301,1057.608407142857
767,2636.2183019047607
1009,1183.2828000000002
82,1007.3217
280,688.9128999999998
940,1597.6649000000002
1172,1182.8701
1157,1190.8416238095238
1238,1038.2080666666666
315,1372.04
583,2298.1886999999997
704,2271.5526999999997
649,818.8571
897,568.269411111111
1064,2113.4198
147,488.87859999999984
274,889.7789999999995
1087,1635.8964999999996
1193,808.0215
1045,494.6182999999999
433,1057.8695499999997
68,433.3999
1141,522.643
777,1483.7087000000001
72,1263.205
900,574.6080999999999
419,514.1052000000001
577,1126.4372000000005
656,1527.8316666666672
249,1777.47
713,894.3168333333335
1272,353.63725141414136
300,1296.5693
457,603.8610000000004
268,586.0861999999994
122,1049.4683000000002
531,1059.7331
399,550.3639
109,428.783
971,790.6661666666666
310,315.438677857143
692,1592.4098000000001
392,775.5103999999999
812,1112.6719999999996
794,2179.7073
950,405.28075158730206
173,643.9535
892,683.9304000000001
1143,861.92
665,1200.404166666668
776,1379.8527000000001
868,1465.8329
658,3416.8552666666683
1023,818.347425
495,1941.3019999999995
885,1864.798400000001
1220,1325.3620999999996
332,563.1855999999998
192,1467.1019999999999
429,1173.687473809524
1079,1967.3710999999994
846,584.0058000000002
561,1086.717019047619
330,746.3716666666667
158,737.3519
127,478.4199
38,1059.7331
1032,1481.5018000000002
1201,419.04083333333335
646,1742.1779999999999
679,987.2596000000002
820,1981.3836805194812
948,1036.6841500000003
483,1869.4068333333332
1017,855.752025
421,1374.2272
